ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8069822	0.8223156	7.29e-01	3.69e-01	-8.18181	0.0502761	KRTAP19-1	keratin associated protein 19-1
8064432	0.8223156	7.29e-01	3.69e-01	-8.18182	0.02463592	FKBP1A	FK506 binding protein 1A
7893180	0.8225024	7.29e-01	-3.68e-01	-8.18195	-0.04532698		
8129125	0.8225024	7.29e-01	-3.68e-01	-8.18195	-0.02363645	GPRC6A	G protein-coupled receptor class C group 6 member A
7964592	0.8226553	7.29e-01	3.68e-01	-8.18205	0.03823145	MIR26A2	microRNA 26a-2
7952675	0.8227881	7.29e-01	3.68e-01	-8.18214	0.02555681		
8113421	0.8229177	7.29e-01	-3.68e-01	-8.18224	-0.02642769		
8164572	0.8229177	7.29e-01	3.68e-01	-8.18224	0.02368836	ASB6	ankyrin repeat and SOCS box containing 6
8167592	0.8229735	7.29e-01	3.68e-01	-8.18229	0.03905529	PAGE4	PAGE family member 4
7948131	0.8229953	7.29e-01	3.68e-01	-8.18232	0.04113657	OR5M9	olfactory receptor family 5 subfamily M member 9
8016866	0.8232173	7.30e-01	-3.67e-01	-8.18246	-0.03214392	CCDC182	coiled-coil domain containing 182
8060030	0.8232173	7.30e-01	3.67e-01	-8.18248	0.0289422	HDAC4	histone deacetylase 4
7988763	0.8232173	7.30e-01	-3.67e-01	-8.18249	-0.03726849	TNFAIP8L3	TNF alpha induced protein 8 like 3
7904396	0.8232673	7.30e-01	3.67e-01	-8.18253	0.03277177	HAO2	hydroxyacid oxidase 2
8010614	0.8232809	7.30e-01	-3.67e-01	-8.18256	-0.03450249	FSCN2	fascin actin-bundling protein 2, retinal
8092686	0.8232923	7.30e-01	3.67e-01	-8.18258	0.03716525	RTP2	receptor transporter protein 2
8094251	0.8234049	7.30e-01	-3.67e-01	-8.18266	-0.03148261	TAPT1-AS1	TAPT1 antisense RNA 1 (head to head)
7959205	0.8234261	7.30e-01	3.67e-01	-8.18268	0.02984272	MLEC	malectin
8133040	0.8234384	7.30e-01	3.67e-01	-8.18272	0.02860258		
8144569	0.8234384	7.30e-01	3.67e-01	-8.18273	0.05468576		
8067125	0.8234384	7.30e-01	3.67e-01	-8.18274	0.02571557	BCAS1	breast carcinoma amplified sequence 1
8175629	0.8234931	7.30e-01	-3.66e-01	-8.1828	-0.02729228	MAGEA11	MAGE family member A11
7943162	0.8234931	7.30e-01	3.66e-01	-8.18281	0.03269608	C11orf54	chromosome 11 open reading frame 54
8165083	0.8234931	7.30e-01	-3.66e-01	-8.18281	-0.04854518	LHX3	LIM homeobox 3
8117192	0.8236454	7.30e-01	3.66e-01	-8.18292	0.02351987		
8139881	0.8236454	7.30e-01	-3.66e-01	-8.18293	-0.02405109		
8081676	0.8236761	7.30e-01	-3.66e-01	-8.18296	-0.02948403	GTPBP8	GTP binding protein 8 (putative)
8165021	0.8237132	7.31e-01	-3.66e-01	-8.183	-0.02373842		
8178939	0.8237555	7.31e-01	3.66e-01	-8.18304	0.02684695	WDR46	WD repeat domain 46
8068139	0.823812	7.31e-01	3.66e-01	-8.18309	0.02414444	KRTAP15-1	keratin associated protein 15-1
7969563	0.823812	7.31e-01	-3.66e-01	-8.1831	-0.02525077		
8084397	0.8240625	7.31e-01	-3.65e-01	-8.18326	-0.02279713	ECE2	endothelin converting enzyme 2
7936322	0.8240625	7.31e-01	3.65e-01	-8.18327	0.02564428	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial
8070389	0.824156	7.31e-01	3.65e-01	-8.18335	0.0237872	HMGN1	high mobility group nucleosome binding domain 1
8071566	0.824156	7.31e-01	-3.65e-01	-8.18335	-0.02411502	PPIL2	peptidylprolyl isomerase like 2
7894344	0.8242084	7.31e-01	3.65e-01	-8.1834	0.11411703		
7893675	0.8243563	7.31e-01	-3.65e-01	-8.18349	-0.02529012		
8106976	0.8244452	7.31e-01	-3.65e-01	-8.18357	-0.04210188	GPR150	G protein-coupled receptor 150
8045931	0.8244452	7.31e-01	-3.65e-01	-8.18358	-0.03396747		
7940173	0.8244452	7.31e-01	3.65e-01	-8.18359	0.03322585	OR5A1	olfactory receptor family 5 subfamily A member 1
8086729	0.8245948	7.32e-01	-3.64e-01	-8.1837	-0.02314107	KIF9	kinesin family member 9
8177184	0.8245948	7.32e-01	-3.64e-01	-8.1837	-0.02302674		
8036351	0.8246758	7.32e-01	-3.64e-01	-8.18376	-0.02588596	ZNF850	zinc finger protein 850
8062852	0.8246793	7.32e-01	-3.64e-01	-8.18382	-0.0252751	PKIG	protein kinase (cAMP-dependent, catalytic) inhibitor gamma
8052784	0.8246793	7.32e-01	-3.64e-01	-8.18382	-0.02633929	NFU1	NFU1 iron-sulfur cluster scaffold
8030022	0.8246793	7.32e-01	-3.64e-01	-8.18385	-0.04123225	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D
7896608	0.8246793	7.32e-01	-3.64e-01	-8.18385	-0.03337492		
7992529	0.8246793	7.32e-01	-3.64e-01	-8.18386	-0.02935573	TRAF7	TNF receptor associated factor 7
8055965	0.8246793	7.32e-01	3.64e-01	-8.18386	0.02441867		
8077786	0.8247901	7.32e-01	3.64e-01	-8.18394	0.02376305	IRAK2	interleukin 1 receptor associated kinase 2
7982388	0.8249645	7.32e-01	-3.64e-01	-8.18405	-0.02463091		
7960846	0.8250767	7.32e-01	3.63e-01	-8.18412	0.03447731		
8110074	0.8251673	7.32e-01	3.63e-01	-8.18419	0.05246871	HMP19	HMP19 protein
8153727	0.8251695	7.32e-01	3.63e-01	-8.18421	0.02349414	CPSF1	cleavage and polyadenylation specific factor 1
7919825	0.8252297	7.33e-01	-3.63e-01	-8.18425	-0.0242264	ARNT	aryl hydrocarbon receptor nuclear translocator
8061715	0.8252979	7.33e-01	-3.63e-01	-8.18431	-0.02585531	KIF3B	kinesin family member 3B
8061483	0.8253326	7.33e-01	3.63e-01	-8.18434	0.02423017	LOC100134868	uncharacterized LOC100134868
8139826	0.8255531	7.33e-01	3.63e-01	-8.18448	0.04711316	ZNF138	zinc finger protein 138
7958453	0.8255935	7.33e-01	-3.62e-01	-8.18451	-0.05782891		
8030804	0.8257959	7.33e-01	-3.62e-01	-8.18466	-0.03092072	CD33	CD33 molecule
8024995	0.8257959	7.33e-01	3.62e-01	-8.18466	0.02440596	NRTN///NRTN	neurturin///neurturin
7943124	0.8257959	7.33e-01	-3.62e-01	-8.18467	-0.04995638		
7894590	0.8258949	7.33e-01	3.62e-01	-8.18476	0.13908103		
8113035	0.8258949	7.33e-01	3.62e-01	-8.18476	0.03239628		
8042335	0.8258949	7.33e-01	3.62e-01	-8.18477	0.02326627	VDAC2	voltage dependent anion channel 2
7981240	0.8259331	7.33e-01	-3.62e-01	-8.18481	-0.0276695		
8085716	0.8259858	7.34e-01	-3.62e-01	-8.18485	-0.02894823	SATB1	SATB homeobox 1
8006392	0.8260742	7.34e-01	3.62e-01	-8.18492	0.0228763	PSMD11	proteasome 26S subunit, non-ATPase 11
8166703	0.8261281	7.34e-01	3.61e-01	-8.18496	0.03358702	FAM47C	family with sequence similarity 47 member C
8104072	0.8261344	7.34e-01	-3.61e-01	-8.18501	-0.02600799	FLJ38576	uncharacterized LOC651430
8067864	0.8261344	7.34e-01	-3.61e-01	-8.18501	-0.15194973	ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1
8091241	0.8261344	7.34e-01	-3.61e-01	-8.18501	-0.04647016		
8159969	0.8261514	7.34e-01	3.61e-01	-8.18504	0.0283804		
7894723	0.8262077	7.34e-01	3.61e-01	-8.18508	0.04498086		
7939963	0.826233	7.34e-01	3.61e-01	-8.18511	0.02874792		
8125415	0.8262897	7.34e-01	3.61e-01	-8.18516	0.02311762	C6orf10	chromosome 6 open reading frame 10
7978553	0.8263055	7.34e-01	-3.61e-01	-8.18518	-0.02629502	SPTSSA	serine palmitoyltransferase small subunit A
8125443	0.826353	7.34e-01	-3.61e-01	-8.18522	-0.03878147		
7914094	0.8263708	7.34e-01	-3.61e-01	-8.18525	-0.02882307	WASF2	WAS protein family member 2
8137042	0.8266437	7.34e-01	-3.60e-01	-8.18542	-0.02463887		
8037931	0.8266437	7.34e-01	-3.60e-01	-8.18543	-0.02524489	ZNF541	zinc finger protein 541
7984961	0.8268479	7.35e-01	3.60e-01	-8.18557	0.03811248	GOLGA6C///LOC645752///GOLGA6A///GOLGA6B	golgin A6 family member C///golgin A6 family member A pseudogene///golgin A6 family member A///golgin A6 family member B
7916568	0.8268479	7.35e-01	3.60e-01	-8.18558	0.03410973		
8148748	0.8268479	7.35e-01	-3.60e-01	-8.18559	-0.04732454	WDR97	WD repeat domain 97
7896026	0.8269446	7.35e-01	3.60e-01	-8.18565	0.03574497		
8146324	0.8269479	7.35e-01	-3.60e-01	-8.18567	-0.03264782		
7995193	0.8270064	7.35e-01	-3.60e-01	-8.18572	-0.02244097	ARMC5	armadillo repeat containing 5
8146403	0.8274415	7.35e-01	-3.59e-01	-8.18597	-0.03950539	SNTG1	syntrophin gamma 1
7892588	0.8274724	7.35e-01	-3.59e-01	-8.186	-0.04717681		
7895353	0.8275453	7.36e-01	3.59e-01	-8.18606	0.12674256		
7894213	0.8275453	7.36e-01	-3.59e-01	-8.18607	-0.0225016		
7939884	0.827546	7.36e-01	-3.59e-01	-8.18609	-0.08818668	TRIM49C///TRIM49B///TRIM49	tripartite motif containing 49C///tripartite motif containing 49B///tripartite motif containing 49
8088986	0.8275541	7.36e-01	-3.59e-01	-8.18611	-0.04013823	POU1F1	POU class 1 homeobox 1
7906808	0.8275881	7.36e-01	-3.59e-01	-8.18615	-0.02906416		
8034920	0.8275881	7.36e-01	-3.59e-01	-8.18616	-0.03035279	ILVBL	ilvB acetolactate synthase like
8113023	0.8277373	7.36e-01	3.58e-01	-8.18625	0.02489375	TMEM161B	transmembrane protein 161B
8116760	0.8278317	7.36e-01	3.58e-01	-8.18632	0.03150768	RIOK1	RIO kinase 1
8136610	0.8280141	7.36e-01	3.58e-01	-8.18643	0.02896131		
8037152	0.8280225	7.36e-01	-3.58e-01	-8.18646	-0.02268496	GSK3A	glycogen synthase kinase 3 alpha
7892732	0.8280225	7.36e-01	-3.58e-01	-8.18648	-0.04255524		
8040516	0.8280225	7.36e-01	-3.58e-01	-8.18648	-0.04495927	MFSD2B	major facilitator superfamily domain containing 2B
7947926	0.828071	7.36e-01	3.58e-01	-8.18652	0.03391959		
7931152	0.8283039	7.37e-01	3.57e-01	-8.18667	0.02482354		
7971561	0.8283039	7.37e-01	-3.57e-01	-8.18668	-0.04774601		
8136795	0.8283142	7.37e-01	-3.57e-01	-8.1867	-0.02833907	PRSS1	protease, serine 1
8139125	0.828534	7.37e-01	-3.57e-01	-8.18683	-0.03430881	TARP	TCR gamma alternate reading frame protein
7955317	0.8285971	7.37e-01	3.57e-01	-8.18688	0.03621042	ASIC1	acid sensing ion channel subunit 1
8036584	0.8286582	7.37e-01	3.57e-01	-8.18693	0.04543738	LGALS7B///LGALS7	galectin 7B///galectin 7
7991809	0.8288158	7.37e-01	-3.57e-01	-8.18704	-0.06514307	ARHGDIG	Rho GDP dissociation inhibitor gamma
7893412	0.8288158	7.37e-01	3.56e-01	-8.18705	0.04508765		
8105878	0.8291564	7.38e-01	3.56e-01	-8.18726	0.10482737	RAD17	RAD17 checkpoint clamp loader component
7964466	0.8291564	7.38e-01	3.56e-01	-8.18726	0.02240534	DCTN2	dynactin subunit 2
8151707	0.8291896	7.38e-01	-3.56e-01	-8.18729	-0.02405738		
8067033	0.8292714	7.38e-01	3.56e-01	-8.18735	0.02992592	KCNG1	potassium voltage-gated channel modifier subfamily G member 1
7921862	0.8292997	7.38e-01	3.56e-01	-8.18738	0.03359893	CFAP126	cilia and flagella associated protein 126
8149245	0.8293199	7.38e-01	-3.56e-01	-8.18741	-0.04196066	DEFB109P1B///DEFB109P1	defensin beta 109 pseudogene 1B///defensin beta 109 pseudogene 1
8164194	0.8296822	7.38e-01	-3.55e-01	-8.18762	-0.0227928		
7934883	0.8296822	7.38e-01	-3.55e-01	-8.18764	-0.03219157		
8110585	0.8296822	7.38e-01	-3.55e-01	-8.18765	-0.02750983		
7896385	0.8297597	7.38e-01	-3.55e-01	-8.18771	-0.02950855		
8177193	0.8297597	7.38e-01	-3.55e-01	-8.18772	-0.02770997		
7937813	0.8297667	7.38e-01	3.55e-01	-8.18775	0.03803549	TSSC4	tumor suppressing subtransferable candidate 4
7895448	0.8297667	7.38e-01	3.55e-01	-8.18776	0.14056865		
8086051	0.8300147	7.39e-01	-3.54e-01	-8.18791	-0.02997384	SUSD5	sushi domain containing 5
8177460	0.8300147	7.39e-01	-3.54e-01	-8.18792	-0.0265494	LOC100134822///LINC00266-1///PCMTD2	uncharacterized LOC100134822///long intergenic non-protein coding RNA 266-1///protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
7968926	0.8303453	7.39e-01	3.54e-01	-8.18812	0.029598		
7892628	0.8303453	7.39e-01	3.54e-01	-8.18814	0.02334962		
7894222	0.8303453	7.39e-01	-3.54e-01	-8.18814	-0.09024698		
8022279	0.8304122	7.39e-01	3.54e-01	-8.18819	0.12465159		
8122684	0.8304289	7.39e-01	3.54e-01	-8.18822	0.02344109	SUMO4	small ubiquitin-like modifier 4
7921362	0.8304656	7.39e-01	-3.54e-01	-8.18825	-0.02946153	OR6P1	olfactory receptor family 6 subfamily P member 1
8110169	0.830612	7.39e-01	3.53e-01	-8.18834	0.02235952	FAF2	Fas associated factor family member 2
7926168	0.8307908	7.40e-01	3.53e-01	-8.18847	0.02457622		
7932637	0.8307908	7.40e-01	-3.53e-01	-8.18848	-0.03186024	ANKRD26	ankyrin repeat domain 26
8012696	0.8307908	7.40e-01	3.53e-01	-8.18848	0.02556381	MYH4	myosin heavy chain 4
7937391	0.8308664	7.40e-01	-3.53e-01	-8.18854	-0.04611701	LRRC56	leucine rich repeat containing 56
8128624	0.8308664	7.40e-01	-3.53e-01	-8.18855	-0.07937761		
7947609	0.8309764	7.40e-01	-3.53e-01	-8.18863	-0.03155395	PEX16	peroxisomal biogenesis factor 16
8078395	0.8309997	7.40e-01	3.53e-01	-8.18866	0.03740875		
8103326	0.8311381	7.40e-01	-3.52e-01	-8.18874	-0.02908821	FGG	fibrinogen gamma chain
7923837	0.831188	7.40e-01	-3.52e-01	-8.18879	-0.02682072	PM20D1	peptidase M20 domain containing 1
7948320	0.8312456	7.40e-01	-3.52e-01	-8.18884	-0.02189095		
7913185	0.8312456	7.40e-01	3.52e-01	-8.18885	0.06744242		
7893678	0.8313261	7.40e-01	-3.52e-01	-8.1889	-0.07878307		
8079163	0.8313295	7.40e-01	-3.52e-01	-8.18892	-0.19467724		
8166576	0.8315356	7.41e-01	-3.52e-01	-8.18906	-0.02203023	MAGEB5	MAGE family member B5
8052583	0.8315356	7.41e-01	3.52e-01	-8.18907	0.02273376		
8091735	0.8315356	7.41e-01	3.52e-01	-8.18908	0.02595511		
7903024	0.8317958	7.41e-01	-3.51e-01	-8.18923	-0.02739609		
7893993	0.8318739	7.41e-01	-3.51e-01	-8.18929	-0.03522502		
7922200	0.8318739	7.41e-01	3.51e-01	-8.1893	0.02994748	SELP	selectin P
7926445	0.8318921	7.41e-01	-3.51e-01	-8.18933	-0.02787573	TMEM236	transmembrane protein 236
7976681	0.8319747	7.41e-01	3.51e-01	-8.18938	0.02645567	CYP46A1	cytochrome P450 family 46 subfamily A member 1
8108399	0.8320719	7.41e-01	-3.51e-01	-8.18945	-0.02468721		
7929945	0.8322169	7.41e-01	3.51e-01	-8.18954	0.03139679		
8086315	0.8324218	7.42e-01	3.50e-01	-8.18967	0.03318477		
7916834	0.8325233	7.42e-01	-3.50e-01	-8.18974	-0.03263941		
7948137	0.8325233	7.42e-01	3.50e-01	-8.18975	0.03275573	OR5M8	olfactory receptor family 5 subfamily M member 8
8004946	0.8325942	7.42e-01	3.50e-01	-8.1898	0.02745566		
7926563	0.8325985	7.42e-01	-3.50e-01	-8.18985	-0.02314421		
7939932	0.8325985	7.42e-01	-3.50e-01	-8.18987	-0.04102183	OR4C6	olfactory receptor family 4 subfamily C member 6
8029076	0.8325985	7.42e-01	-3.50e-01	-8.18987	-0.0282727	CEACAM21	carcinoembryonic antigen related cell adhesion molecule 21
7894557	0.8325985	7.42e-01	-3.50e-01	-8.18988	-0.04868865		
8173162	0.8325985	7.42e-01	3.50e-01	-8.18988	0.03669061		
8151411	0.8326138	7.42e-01	-3.50e-01	-8.1899	-0.02873171		
8063394	0.8326646	7.42e-01	3.50e-01	-8.18994	0.02141119	PTPN1	protein tyrosine phosphatase, non-receptor type 1
8097236	0.8327731	7.42e-01	-3.49e-01	-8.19002	-0.03236448	ADAD1	adenosine deaminase domain containing 1
8098259	0.8328034	7.42e-01	-3.49e-01	-8.19005	-0.02589477		
7971367	0.8328293	7.42e-01	3.49e-01	-8.19008	0.0216116		
7894466	0.8328293	7.42e-01	3.49e-01	-8.19009	0.02368673		
8118249	0.8329028	7.42e-01	-3.49e-01	-8.19015	-0.05389597	C6orf25	chromosome 6 open reading frame 25
8062190	0.8329078	7.42e-01	3.49e-01	-8.19018	0.02416228	SPAG4	sperm associated antigen 4
7945958	0.8329078	7.42e-01	-3.49e-01	-8.19018	-0.033891	OR52B4	olfactory receptor family 52 subfamily B member 4 (gene/pseudogene)
7979743	0.8329557	7.43e-01	-3.49e-01	-8.19023	-0.02140742	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
8170117	0.8329557	7.43e-01	3.49e-01	-8.19023	0.04680036		
7940191	0.8331003	7.43e-01	-3.49e-01	-8.19033	-0.02281343	STX3	syntaxin 3
7893164	0.8333561	7.43e-01	3.48e-01	-8.19048	0.03793727		
7894968	0.8333561	7.43e-01	3.48e-01	-8.19049	0.06066673		
7949496	0.8336855	7.43e-01	-3.48e-01	-8.19068	-0.02127825	CFL1	cofilin 1
7893148	0.8337186	7.43e-01	3.48e-01	-8.19072	0.03207354		
7930274	0.8337186	7.43e-01	3.48e-01	-8.19073	0.02675595		
8017511	0.8337186	7.43e-01	3.48e-01	-8.19074	0.03474173	CD79B	CD79b molecule
8023448	0.8337186	7.43e-01	3.48e-01	-8.19076	0.02944113		
7955995	0.8337186	7.43e-01	3.48e-01	-8.19077	0.03436666	OR6C65	olfactory receptor family 6 subfamily C member 65
8043468	0.8338054	7.44e-01	-3.47e-01	-8.19083	-0.04083944	IGKC	immunoglobulin kappa constant
8052372	0.8338728	7.44e-01	-3.47e-01	-8.1909	-0.02836605	MIR217	microRNA 217
7894471	0.8338728	7.44e-01	3.47e-01	-8.19091	0.02404281		
8074106	0.8338728	7.44e-01	3.47e-01	-8.19091	0.03836984	KLHDC7B	kelch domain containing 7B
8040486	0.8339187	7.44e-01	-3.47e-01	-8.19095	-0.02750107		
8165453	0.8339622	7.44e-01	-3.47e-01	-8.19099	-0.02251134	LRRC26	leucine rich repeat containing 26
8037331	0.8339687	7.44e-01	-3.47e-01	-8.19101	-0.02696132	XRCC1	X-ray repair cross complementing 1
8101011	0.8339687	7.44e-01	3.47e-01	-8.19102	0.05840529	LOC100507388	uncharacterized LOC100507388
7896606	0.8341351	7.44e-01	-3.47e-01	-8.19112	-0.04332184		
8067017	0.8341816	7.44e-01	3.47e-01	-8.19116	0.02160021	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
8154872	0.8342733	7.44e-01	3.46e-01	-8.19122	0.02299132	UBAP1	ubiquitin associated protein 1
8015665	0.8342996	7.44e-01	-3.46e-01	-8.19125	-0.03543387	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
7896422	0.8345307	7.45e-01	3.46e-01	-8.19139	0.02289463		
7941269	0.8345307	7.45e-01	3.46e-01	-8.19142	0.03327447		
8139845	0.8345307	7.45e-01	-3.46e-01	-8.19142	-0.02165128	LOC441242	uncharacterized LOC441242
7940358	0.8346021	7.45e-01	-3.46e-01	-8.1915	-0.0261964	ZP1	zona pellucida glycoprotein 1
7894060	0.8346021	7.45e-01	-3.46e-01	-8.19152	-0.06365336		
7916384	0.8346021	7.45e-01	-3.46e-01	-8.19152	-0.04342716	CDCP2	CUB domain containing protein 2
8159491	0.8346021	7.45e-01	3.46e-01	-8.19153	0.05001612	C8G	complement component 8, gamma polypeptide
7964436	0.8346021	7.45e-01	3.46e-01	-8.19153	0.0396539	ARHGAP9	Rho GTPase activating protein 9
8096116	0.834681	7.45e-01	-3.46e-01	-8.19159	-0.04559989	GPAT3	glycerol-3-phosphate acyltransferase 3
7955578	0.8349937	7.45e-01	-3.45e-01	-8.19176	-0.04209098	GRASP	general receptor for phosphoinositides 1 associated scaffold protein
8164535	0.8350059	7.45e-01	3.45e-01	-8.1918	0.02381886	CRAT	carnitine O-acetyltransferase
8137271	0.8350059	7.45e-01	3.45e-01	-8.19181	0.02542592	AOC1	amine oxidase, copper containing 1
7933010	0.8350059	7.45e-01	3.45e-01	-8.19182	0.02249899	PARD3	par-3 family cell polarity regulator
8167784	0.8351905	7.45e-01	-3.45e-01	-8.19193	-0.0214183		
7897263	0.8352147	7.45e-01	3.45e-01	-8.19195	0.037371	RNF207	ring finger protein 207
7963438	0.8352724	7.46e-01	-3.45e-01	-8.192	-0.03615891	KRT71	keratin 71
8104634	0.8353016	7.46e-01	-3.44e-01	-8.19203	-0.05271487	PRDM9	PR/SET domain 9
8178136	0.8353016	7.46e-01	-3.44e-01	-8.19204	-0.14470052	SKIV2L	Ski2 like RNA helicase
8087596	0.835376	7.46e-01	3.44e-01	-8.1921	0.0249411	NAT6///HYAL3	N-acetyltransferase 6///hyaluronoglucosaminidase 3
8010184	0.8358774	7.46e-01	-3.44e-01	-8.19237	-0.13810763		
8030796	0.835907	7.46e-01	3.44e-01	-8.1924	0.04291246	SIGLEC17P	sialic acid binding Ig like lectin 17, pseudogene
7894449	0.8360079	7.46e-01	-3.43e-01	-8.19249	-0.03563457		
8180316	0.8360079	7.46e-01	-3.43e-01	-8.19249	-0.12957352	TGIF1	TGFB induced factor homeobox 1
7963513	0.8360079	7.46e-01	3.43e-01	-8.1925	0.03459557	KRT76	keratin 76
8142536	0.8361665	7.47e-01	3.43e-01	-8.1926	0.02437305		
8108470	0.8361665	7.47e-01	3.43e-01	-8.19261	0.02655518		
7929653	0.8362068	7.47e-01	3.43e-01	-8.19265	0.03842073	ANKRD2	ankyrin repeat domain 2
8126653	0.8362533	7.47e-01	3.43e-01	-8.19268	0.02157048	MRPL14	mitochondrial ribosomal protein L14
7938006	0.836258	7.47e-01	-3.43e-01	-8.19271	-0.04270747	OR51I2	olfactory receptor family 51 subfamily I member 2
8170288	0.836258	7.47e-01	-3.43e-01	-8.19272	-0.02845496		
7894629	0.8364786	7.47e-01	3.42e-01	-8.19285	0.05192257		
7937407	0.8364786	7.47e-01	-3.42e-01	-8.19286	-0.02178785	RASSF7	Ras association domain family member 7
7894987	0.8365	7.47e-01	3.42e-01	-8.19289	0.09559802		
8139699	0.836545	7.47e-01	-3.42e-01	-8.19292	-0.02112986	LINC01446	long intergenic non-protein coding RNA 1446
8050803	0.8365913	7.47e-01	-3.42e-01	-8.19296	-0.03954533		
7991540	0.8368249	7.47e-01	3.42e-01	-8.1931	0.08418001		
8168731	0.8369706	7.48e-01	-3.42e-01	-8.19319	-0.05461065		
8039086	0.8372081	7.48e-01	3.41e-01	-8.19332	0.08002972	LOC284379	solute carrier family 7 member 3 pseudogene
8047441	0.8372557	7.48e-01	-3.41e-01	-8.19336	-0.05858475		
7936282	0.837392	7.48e-01	-3.41e-01	-8.19345	-0.02327034		
7982038	0.837392	7.48e-01	3.41e-01	-8.19346	0.04144236	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
8069868	0.8374758	7.48e-01	-3.41e-01	-8.19352	-0.02738349	KRTAP7-1	keratin associated protein 7-1 (gene/pseudogene)
8177068	0.8376001	7.48e-01	3.41e-01	-8.1936	0.05995487		
8129675	0.8376001	7.48e-01	-3.41e-01	-8.19361	-0.02392723		
8118216	0.8377014	7.48e-01	3.40e-01	-8.19368	0.02601049		
7907090	0.8377356	7.49e-01	3.40e-01	-8.19371	0.02990045		
8065363	0.8377473	7.49e-01	3.40e-01	-8.19373	0.03109304	LINC00656	long intergenic non-protein coding RNA 656
8155497	0.8378387	7.49e-01	3.40e-01	-8.1938	0.05436997	FAM27B///FAM27C	family with sequence similarity 27 member B///family with sequence similarity 27 member C
7920220	0.8378992	7.49e-01	-3.40e-01	-8.19385	-0.04425338	PGLYRP3	peptidoglycan recognition protein 3
7927153	0.8378992	7.49e-01	-3.40e-01	-8.19386	-0.0730861		
7894651	0.8382328	7.49e-01	3.40e-01	-8.19404	0.15037015		
8034297	0.8383985	7.49e-01	3.39e-01	-8.19414	0.02878121		
7969271	0.8385071	7.49e-01	-3.39e-01	-8.19421	-0.02126036	SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone
7894615	0.8385071	7.49e-01	-3.39e-01	-8.19424	-0.08955965		
7892757	0.8385071	7.49e-01	3.39e-01	-8.19424	0.02814443		
7895238	0.8385862	7.50e-01	3.39e-01	-8.19429	0.0292248		
7893864	0.8388151	7.50e-01	3.39e-01	-8.19443	0.10470021		
7895851	0.838821	7.50e-01	3.39e-01	-8.19445	0.05576313		
8100576	0.838821	7.50e-01	3.38e-01	-8.19447	0.031111		
7900876	0.838821	7.50e-01	-3.38e-01	-8.19449	-0.03039435		
8103911	0.838821	7.50e-01	3.38e-01	-8.1945	0.02248914	IRF2	interferon regulatory factor 2
8081208	0.838821	7.50e-01	-3.38e-01	-8.1945	-0.02789448	OR5K3	olfactory receptor family 5 subfamily K member 3
8135514	0.8388672	7.50e-01	3.38e-01	-8.19455	0.02154303	IFRD1	interferon related developmental regulator 1
7991501	0.8388672	7.50e-01	3.38e-01	-8.19456	0.06198846		
7963084	0.8389073	7.50e-01	-3.38e-01	-8.19459	-0.02851306	FAM186B	family with sequence similarity 186 member B
