ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8078187	0.0001729	1.98e-06	2.93e+01	6.12024	1.80950382	PLCL2	phospholipase C like 2
8081686	0.0001978	2.61e-06	-2.76e+01	5.82073	-1.80942613	BOC	BOC cell adhesion associated, oncogene regulated
7979710	0.0017544	1.23e-04	-1.19e+01	1.37572	-1.80918458	PLEK2	pleckstrin 2
8074962	0.0014795	9.29e-05	-1.26e+01	1.70932	-1.80822187	GSTT2B///GSTT2	glutathione S-transferase theta 2B (gene/pseudogene)///glutathione S-transferase theta 2 (gene/pseudogene)
7951703	0.0005469	1.68e-05	-1.84e+01	3.71656	-1.80810257	DRD2	dopamine receptor D2
8024605	0.0032841	3.19e-04	9.59	0.24454	1.80739458	CELF5	CUGBP, Elav-like family member 5
7934979	0.0002482	4.01e-06	-2.52e+01	5.34542	-1.80721027	ANKRD1	ankyrin repeat domain 1
7984569	0.000268	4.78e-06	2.42e+01	5.14935	1.80427687	LRRC49	leucine rich repeat containing 49
8180061	0.0002371	3.70e-06	2.56e+01	5.43589	1.80419417	TAP1	transporter 1, ATP binding cassette subfamily B member
7902425	0.0015608	1.02e-04	-1.24e+01	1.5991	-1.80223901	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
8152453	0.0004298	1.15e-05	-2.00e+01	4.15355	-1.80128654	TRPS1	transcriptional repressor GATA binding 1
8120067	0.0002279	3.38e-06	2.61e+01	5.53331	1.80082979	SLC25A27	solute carrier family 25 member 27
7999412	0.000376	8.90e-06	2.12e+01	4.44422	1.79629882	TVP23A	trans-golgi network vesicle protein 23 homolog A
8108359	0.0003336	7.12e-06	2.22e+01	4.69859	1.79556041	REEP2	receptor accessory protein 2
8110932	0.0001818	2.23e-06	-2.86e+01	5.99048	-1.79381409	SEMA5A	semaphorin 5A
8117339	0.000574	1.83e-05	-1.81e+01	3.61344	-1.7916651	HIST1H3C	histone cluster 1, H3c
8097256	0.0002644	4.64e-06	2.44e+01	5.1823	1.78974299	FGF2	fibroblast growth factor 2
8069301	0.0002665	4.74e-06	-2.43e+01	5.15784	-1.78892297	COL6A2	collagen type VI alpha 2 chain
8040190	0.000383	9.17e-06	-2.10e+01	4.41095	-1.78844196	GRHL1	grainyhead like transcription factor 1
8171248	0.0006057	2.04e-05	1.76e+01	3.4896	1.78815739	ANOS1	anosmin 1
7974270	0.0002275	3.37e-06	2.61e+01	5.53756	1.78758044	ATL1	atlastin GTPase 1
8129392	0.0003336	7.12e-06	2.22e+01	4.6988	1.78755424	SOGA3///KIAA0408	SOGA family member 3///KIAA0408
7994647	0.000383	9.22e-06	2.10e+01	4.40497	1.78727872	PRRT2	proline rich transmembrane protein 2
7989069	0.000383	9.24e-06	-2.10e+01	4.40209	-1.78511298	PYGO1	pygopus family PHD finger 1
8023855	0.0002244	3.23e-06	-2.64e+01	5.58615	-1.78351437	CYB5A	cytochrome b5 type A
7938608	0.0002599	4.50e-06	-2.45e+01	5.21537	-1.78281772	SPON1	spondin 1
8124196	0.0005974	1.98e-05	-1.78e+01	3.52168	-1.7803082	DCDC2	doublecortin domain containing 2
8180201	0.0089555	1.43e-03	-6.79	-1.54704	-1.77925504	ERVV-1	endogenous retrovirus group V member 1
8138258	0.0002482	4.02e-06	2.52e+01	5.34266	1.77887536	VWDE	von Willebrand factor D and EGF domains
8121277	0.0003222	6.65e-06	2.25e+01	4.7761	1.77638475	AIM1	absent in melanoma 1
8095819	0.0007875	3.20e-05	1.60e+01	2.96252	1.77187397	FAM47E-STBD1///FAM47E	FAM47E-STBD1 readthrough///family with sequence similarity 47 member E
7957608	0.0006594	2.35e-05	-1.71e+01	3.32621	-1.76958184	MIR492///KRT19P2	microRNA 492///keratin 19 pseudogene 2
7988713	0.0003137	6.37e-06	-2.28e+01	4.82555	-1.76600739	TRPM7	transient receptor potential cation channel subfamily M member 7
8040458	0.0002876	5.50e-06	2.35e+01	4.99102	1.765348	KCNS3	potassium voltage-gated channel modifier subfamily S member 3
8003903	0.0006728	2.47e-05	1.69e+01	3.26422	1.76310315	ARRB2	arrestin beta 2
8134384	0.0002752	5.03e-06	-2.40e+01	5.0907	-1.76201069	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1
8175039	0.0006708	2.45e-05	-1.69e+01	3.27556	-1.76161668	ELF4	E74 like ETS transcription factor 4
7917649	0.000306	6.15e-06	-2.29e+01	4.86408	-1.76126049	TGFBR3	transforming growth factor beta receptor 3
7914974	0.0011979	6.65e-05	1.36e+01	2.10315	1.76068736	GRIK3	glutamate ionotropic receptor kainate type subunit 3
8037103	0.000909	4.10e-05	1.51e+01	2.67401	1.76063036	GRIK5	glutamate ionotropic receptor kainate type subunit 5
7910600	0.0010325	5.13e-05	1.44e+01	2.40988	1.75821838	KIAA1804	mixed lineage kinase 4
7918857	0.0002547	4.20e-06	2.49e+01	5.29306	1.75684893	TSPAN2	tetraspanin 2
7978692	0.0049285	5.91e-04	8.34	-0.49151	1.7535731	SLC25A21	solute carrier family 25 member 21
8046238	0.0002581	4.37e-06	2.47e+01	5.24985	1.75157738	MYO3B	myosin IIIB
8083494	0.0005464	1.67e-05	-1.84e+01	3.72308	-1.75135415	MME	membrane metallo-endopeptidase
8155591	0.0027819	2.50e-04	-1.01e+01	0.53558	-1.75063158	LOC102725104///LOC101059935///ANKRD20A8P	putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain-containing protein 18A-like///ankyrin repeat domain 20 family member A8, pseudogene
8058627	0.0002326	3.54e-06	-2.59e+01	5.48441	-1.7498361	ERBB4	erb-b2 receptor tyrosine kinase 4
8160274	0.0011222	5.99e-05	-1.39e+01	2.22679	-1.74781445	MGC24103	uncharacterized MGC24103
7957551	0.0002385	3.74e-06	-2.56e+01	5.42224	-1.74733989	SOCS2	suppressor of cytokine signaling 2
7905028	0.0003372	7.23e-06	-2.21e+01	4.68147	-1.74606888	LOC100996732///LOC654342///LOC645166///LSP1	uncharacterized LOC100996732///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1
8027938	0.0002597	4.49e-06	2.46e+01	5.21825	1.74506652	UPK1A	uroplakin 1A
8054611	0.000255	4.21e-06	-2.49e+01	5.28954	-1.7441891	MIR4435-2HG///LINC00152	MIR4435-2 host gene///long intergenic non-protein coding RNA 152
8152506	0.0005086	1.51e-05	1.88e+01	3.83577	1.74369822	SAMD12	sterile alpha motif domain containing 12
8043197	0.0002976	5.89e-06	-2.31e+01	4.91303	-1.7435917	VAMP8	vesicle associated membrane protein 8
7942409	0.000618	2.13e-05	-1.75e+01	3.44075	-1.74265103	P2RY6	pyrimidinergic receptor P2Y6
7931168	0.0002418	3.84e-06	2.54e+01	5.39363	1.74237058	ACADSB	acyl-CoA dehydrogenase, short/branched chain
8016994	0.0002482	4.04e-06	-2.51e+01	5.33786	-1.74102378	RNF43	ring finger protein 43
7959102	0.0002835	5.37e-06	-2.36e+01	5.01821	-1.73973293	HSPB8	heat shock protein family B (small) member 8
8098379	0.0004307	1.15e-05	2.00e+01	4.14662	1.73702322	WDR17	WD repeat domain 17
8047272	0.0001871	2.33e-06	-2.83e+01	5.94258	-1.73648971	SPATS2L	spermatogenesis associated serine rich 2 like
7972567	0.0008653	3.73e-05	1.55e+01	2.78364	1.73646652	ZIC5	Zic family member 5
8056837	0.0010342	5.15e-05	-1.44e+01	2.40499	-1.7361158	GPR155	G protein-coupled receptor 155
8109629	0.000499	1.46e-05	1.90e+01	3.87325	1.73604152	FABP6	fatty acid binding protein 6
8083978	0.0002482	4.04e-06	-2.51e+01	5.33668	-1.73345638	NAALADL2	N-acetylated alpha-linked acidic dipeptidase-like 2
7935116	0.0096594	1.60e-03	-6.62	-1.67888	-1.73216196	RBP4	retinol binding protein 4
7968577	0.0003186	6.51e-06	2.26e+01	4.79951	1.73069474	NBEA	neurobeachin
8128837	0.0004363	1.17e-05	-1.99e+01	4.12849	-1.7295716	METTL24	methyltransferase like 24
8142685	0.0024429	2.05e-04	-1.06e+01	0.76802	-1.72927732	TMEM229A	transmembrane protein 229A
8056860	0.0002029	2.71e-06	-2.74e+01	5.78003	-1.72863431	WIPF1	WAS/WASL interacting protein family member 1
8180352	0.0017439	1.22e-04	-1.19e+01	1.38806	-1.72437303	MRGPRX3	MAS related GPR family member X3
8098856	0.0010963	5.75e-05	1.41e+01	2.27627	1.72433972	RNF212	ring finger protein 212
8079598	0.0004275	1.14e-05	2.00e+01	4.16139	1.72423746	ZNF589	zinc finger protein 589
8155460	0.0002039	2.73e-06	2.74e+01	5.77238	1.72202902	CNTNAP3B///CNTNAP3P2///CNTNAP3	contactin associated protein-like 3B///contactin associated protein-like 3 pseudogene 2///contactin associated protein-like 3
8160346	0.0004948	1.44e-05	-1.90e+01	3.8919	-1.72194096	HACD4	3-hydroxyacyl-CoA dehydratase 4
8112220	0.0002072	2.80e-06	-2.72e+01	5.74213	-1.71938503	PDE4D	phosphodiesterase 4D
7939620	0.0002004	2.66e-06	2.75e+01	5.79953	1.71805597	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
8001387	0.0002359	3.63e-06	2.57e+01	5.45614	1.71789167	SALL1	spalt like transcription factor 1
7972487	0.0003444	7.46e-06	-2.20e+01	4.64601	-1.71767839	DOCK9	dedicator of cytokinesis 9
8143144	0.0005463	1.66e-05	-1.84e+01	3.72454	-1.71708716	PTN	pleiotrophin
8113039	0.0027825	2.50e-04	-1.01e+01	0.53452	-1.71699617	MEF2C	myocyte enhancer factor 2C
7988876	0.000769	3.07e-05	1.61e+01	3.0117	1.71694329	MYO5C	myosin VC
7924450	0.0003576	8.03e-06	-2.16e+01	4.56264	-1.71647182	DUSP10	dual specificity phosphatase 10
8067869	0.0002817	5.22e-06	2.38e+01	5.04931	1.71577653	RBM11	RNA binding motif protein 11
7968062	0.000807	3.33e-05	-1.58e+01	2.91694	-1.71509282	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit
7961524	0.0115974	2.08e-03	-6.22	-1.99278	-1.71465288	ERP27	endoplasmic reticulum protein 27
8169022	0.0002049	2.76e-06	-2.73e+01	5.75937	-1.71238162	TCEAL9	transcription elongation factor A like 9
7995739	0.0006848	2.55e-05	1.68e+01	3.23077	1.70880827	GNAO1	G protein subunit alpha o1
7999909	0.0003179	6.48e-06	2.27e+01	4.80515	1.70819099	GPRC5B	G protein-coupled receptor class C group 5 member B
8164200	0.0011474	6.18e-05	-1.38e+01	2.19019	-1.70706858	ANGPTL2	angiopoietin like 2
7943319	0.0015608	1.02e-04	-1.24e+01	1.59768	-1.70676521	CNTN5	contactin 5
7910792	0.0001974	2.56e-06	-2.77e+01	5.83978	-1.70561046	RYR2	ryanodine receptor 2
8007867	0.0004245	1.12e-05	2.01e+01	4.18389	1.70466769	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2
8160163	0.0033241	3.25e-04	-9.55	0.22168	-1.70452434	CER1	cerberus 1, DAN family BMP antagonist
8115147	0.0002244	3.26e-06	2.63e+01	5.57617	1.70437349	CD74///ROS1	CD74 molecule///ROS proto-oncogene 1, receptor tyrosine kinase
8146633	0.0043527	4.87e-04	8.71	-0.26096	1.70356347	UG0898H09	uncharacterized LOC643763
8111387	0.0002215	3.12e-06	-2.66e+01	5.622	-1.70345193	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12
8126784	0.0002273	3.35e-06	2.62e+01	5.54471	1.70312686	PLA2G7	phospholipase A2 group VII
8172471	0.0002122	2.92e-06	2.70e+01	5.69809	1.70217538	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
8122860	0.0003419	7.37e-06	-2.20e+01	4.65913	-1.6995291	MYCT1	myc target 1
7972157	0.0002648	4.68e-06	-2.43e+01	5.17273	-1.69843478	EDNRB	endothelin receptor type B
8039977	0.0002509	4.12e-06	2.50e+01	5.31407	1.69603672	SNTG2	syntrophin gamma 2
8042251	0.0031554	2.99e-04	9.73	0.31929	1.69595495	OTX1	orthodenticle homeobox 1
7968632	0.0019179	1.42e-04	-1.15e+01	1.20573	-1.69540611	SPG20-AS1	SPG20 antisense RNA 1
8090469	0.0008688	3.76e-05	-1.54e+01	2.77604	-1.69374955	GATA2	GATA binding protein 2
7972217	0.0004824	1.38e-05	-1.92e+01	3.93996	-1.69077852	SPRY2	sprouty RTK signaling antagonist 2
8014591	0.0006355	2.22e-05	-1.73e+01	3.39222	-1.68917248	HNF1B	HNF1 homeobox B
8123246	0.000351	7.70e-06	-2.18e+01	4.60978	-1.68856687	SLC22A3	solute carrier family 22 member 3
8146533	0.0019727	1.49e-04	-1.14e+01	1.15093	-1.68795839	FAM110B	family with sequence similarity 110 member B
8009040	0.0003203	6.59e-06	-2.26e+01	4.78665	-1.68786807	MRC2	mannose receptor C type 2
8084524	0.000486	1.40e-05	-1.92e+01	3.92483	-1.68706673	EPHB3	EPH receptor B3
8161270	0.000658	2.33e-05	1.71e+01	3.33282	1.68664061	ANKRD18A	ankyrin repeat domain 18A
8100758	0.003554	3.60e-04	-9.33	0.09944	-1.68658166	UGT2B11///UGT2B17///UGT2B15///UGT2B10///UGT2B7	UDP glucuronosyltransferase family 2 member B11///UDP glucuronosyltransferase family 2 member B17///UDP glucuronosyltransferase family 2 member B15///UDP glucuronosyltransferase family 2 member B10///UDP glucuronosyltransferase family 2 member B7
8120215	0.0009369	4.35e-05	-1.49e+01	2.60362	-1.68644039	PAQR8	progestin and adipoQ receptor family member 8
7988414	0.0003074	6.20e-06	2.29e+01	4.85548	1.68552477	GATM	glycine amidinotransferase
8152656	0.0003712	8.61e-06	-2.13e+01	4.48209	-1.68181555	ZHX1-C8orf76///ZHX1	ZHX1-C8orf76 readthrough///zinc fingers and homeoboxes 1
8020806	0.0016029	1.06e-04	1.23e+01	1.54806	1.67975299	RNF125	ring finger protein 125
7966026	0.0002347	3.59e-06	-2.58e+01	5.46674	-1.67932673	NUAK1	NUAK family kinase 1
8154823	0.0017649	1.24e-04	1.18e+01	1.36442	1.67799842	ANKRD18B	ankyrin repeat domain 18B
8015349	0.000249	4.06e-06	-2.51e+01	5.33085	-1.67791802	KRT19	keratin 19
8001784	0.0004026	1.01e-05	2.06e+01	4.30132	1.67669086	CDH8	cadherin 8
7981984	0.0006956	2.62e-05	1.67e+01	3.19704	1.67633979	SNORD116-18	small nucleolar RNA, C/D box 116-18
8078300	0.0004509	1.23e-05	-1.97e+01	4.07481	-1.67614518	OXSM	3-oxoacyl-ACP synthase, mitochondrial
8155327	0.0002959	5.82e-06	2.32e+01	4.9264	1.67574529	ALDH1B1	aldehyde dehydrogenase 1 family member B1
8127824	0.0003161	6.43e-06	2.27e+01	4.81523	1.67507937	UBE3D	ubiquitin protein ligase E3D
7902452	0.0023363	1.91e-04	1.08e+01	0.85065	1.67084754	AK5	adenylate kinase 5
7903592	0.0005915	1.94e-05	1.78e+01	3.54627	1.66894347	KIAA1324	KIAA1324
8049471	0.001173	6.42e-05	-1.37e+01	2.14546	-1.66678298	ACKR3	atypical chemokine receptor 3
8158250	0.0002106	2.88e-06	-2.70e+01	5.7108	-1.66468329	CERCAM	cerebral endothelial cell adhesion molecule
8120880	0.0002597	4.44e-06	2.46e+01	5.23017	1.65932403	TPBG	trophoblast glycoprotein
8134036	0.0008262	3.47e-05	1.57e+01	2.86861	1.65880417	STEAP2	STEAP2 metalloreductase
7988644	0.0016186	1.08e-04	-1.22e+01	1.52799	-1.65673734	ATP8B4	ATPase phospholipid transporting 8B4 (putative)
8132031	0.0002405	3.79e-06	-2.55e+01	5.40624	-1.65428948	PRR15	proline rich 15
8111922	0.0013757	8.22e-05	-1.30e+01	1.85307	-1.65285911	LOC648987	uncharacterized LOC648987
7926786	0.0003546	7.87e-06	-2.17e+01	4.58432	-1.65082559	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein
7967486	0.000351	7.75e-06	-2.18e+01	4.60206	-1.65012817	CCDC92	coiled-coil domain containing 92
7940135	0.0002443	3.89e-06	2.53e+01	5.37788	1.64916887	GLYATL1	glycine-N-acyltransferase like 1
7950473	0.0002482	4.02e-06	-2.52e+01	5.34296	-1.64845027	ARRB1	arrestin beta 1
8016646	0.0002817	5.28e-06	-2.37e+01	5.03595	-1.64796352	COL1A1	collagen type I alpha 1 chain
7917779	0.0006355	2.21e-05	-1.73e+01	3.39459	-1.64691017	GCLM	glutamate-cysteine ligase modifier subunit
8145611	0.000218	3.03e-06	2.68e+01	5.65638	1.64630467	FZD3	frizzled class receptor 3
8162652	0.0002178	3.02e-06	-2.68e+01	5.65944	-1.64568718	CTSV	cathepsin V
8156309	0.0003435	7.43e-06	-2.20e+01	4.65097	-1.64418484	GADD45G	growth arrest and DNA damage inducible gamma
8167449	0.0003572	8.00e-06	2.17e+01	4.56631	1.64340242	PLP2	proteolipid protein 2
8060758	0.0004962	1.45e-05	-1.90e+01	3.88615	-1.64272302	PRNP	prion protein
7934570	0.0010963	5.75e-05	-1.40e+01	2.2747	-1.64200144	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
8171684	0.0002641	4.62e-06	-2.44e+01	5.18576	-1.64144432	SH3KBP1	SH3 domain containing kinase binding protein 1
8090803	0.0002479	3.96e-06	2.52e+01	5.35873	1.63934171	RAB6B	RAB6B, member RAS oncogene family
7962212	0.0002203	3.09e-06	-2.66e+01	5.63474	-1.63836578	PKP2	plakophilin 2
7987405	0.0003463	7.56e-06	-2.19e+01	4.63003	-1.63820168	RASGRP1	RAS guanyl releasing protein 1
8068583	0.0007535	2.99e-05	-1.62e+01	3.04196	-1.63721228	KCNJ15	potassium voltage-gated channel subfamily J member 15
7952490	0.0002551	4.23e-06	2.49e+01	5.28531	1.63681212	FEZ1	fasciculation and elongation protein zeta 1
8131205	0.0004445	1.20e-05	-1.98e+01	4.09942	-1.63592915	SDK1	sidekick cell adhesion molecule 1
7901720	0.0004747	1.32e-05	1.94e+01	3.98986	1.635612	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2
8088848	0.0004018	1.01e-05	-2.06e+01	4.30502	-1.63474025	PDZRN3	PDZ domain containing ring finger 3
8056784	0.0006312	2.19e-05	-1.74e+01	3.40779	-1.63458203	DLX2	distal-less homeobox 2
8134263	0.0002188	3.05e-06	-2.67e+01	5.64957	-1.63433998	COL1A2///COL1A2	collagen type I alpha 2 chain///collagen type I alpha 2 chain
7953040	0.0002301	3.44e-06	-2.60e+01	5.51593	-1.63395423	CACNA1C	calcium voltage-gated channel subunit alpha1 C
7927606	0.0007771	3.13e-05	1.61e+01	2.9914	1.63167426	PRKG1	protein kinase, cGMP-dependent, type I
7924107	0.0003617	8.20e-06	-2.15e+01	4.53788	-1.63056077	LPGAT1	lysophosphatidylglycerol acyltransferase 1
8155802	0.0054462	6.89e-04	-8.05	-0.67524	-1.62890965	GDA	guanine deaminase
7938951	0.0015937	1.05e-04	1.23e+01	1.56126	1.62720455	ANO5	anoctamin 5
8013159	0.0002378	3.72e-06	-2.56e+01	5.42765	-1.62672516	TOM1L2	target of myb1 like 2 membrane trafficking protein
8054254	0.0005619	1.76e-05	-1.82e+01	3.65946	-1.62604731	AFF3	AF4/FMR2 family member 3
8135990	0.0004759	1.33e-05	-1.94e+01	3.98294	-1.62566174	FLNC	filamin C
8106820	0.0009919	4.74e-05	1.47e+01	2.50254	1.62505839	POLR3G	RNA polymerase III subunit G
8064613	0.0002375	3.71e-06	2.56e+01	5.43123	1.62473018	SLC4A11	solute carrier family 4 member 11
8042468	0.0003546	7.88e-06	-2.17e+01	4.58284	-1.6243445	ANXA4	annexin A4
7983734	0.0006521	2.30e-05	-1.72e+01	3.35033	-1.62375276	TMOD2	tropomodulin 2
7970569	0.0002244	3.19e-06	2.65e+01	5.59874	1.62260413	SACS	sacsin molecular chaperone
8138799	0.0005351	1.62e-05	-1.86e+01	3.75908	-1.62216679	TRIL	TLR4 interactor with leucine rich repeats
8174051	0.0008304	3.51e-05	-1.57e+01	2.85518	-1.62193368	BTK	Bruton tyrosine kinase
7979400	0.0019526	1.46e-04	1.14e+01	1.17364	1.62191843	C14orf37	chromosome 14 open reading frame 37
8034783	0.0002244	3.19e-06	2.65e+01	5.59977	1.6217997	ADGRL1	adhesion G protein-coupled receptor L1
8116780	0.0002359	3.63e-06	-2.57e+01	5.45536	-1.62172786	DSP	desmoplakin
8019912	0.0007946	3.25e-05	-1.59e+01	2.94569	-1.62169393	EMILIN2	elastin microfibril interfacer 2
8018993	0.0003847	9.34e-06	2.09e+01	4.38964	1.61963193	RBFOX3	RNA binding protein, fox-1 homolog 3
8088602	0.0002597	4.44e-06	2.46e+01	5.23008	1.61830777	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
7954899	0.0006013	2.02e-05	1.77e+01	3.50147	1.61815102	CNTN1	contactin 1
8144786	0.0002482	4.03e-06	-2.51e+01	5.33796	-1.61460099	SLC7A2	solute carrier family 7 member 2
8163618	0.0008539	3.67e-05	-1.55e+01	2.80353	-1.6129284	TNFSF15	tumor necrosis factor superfamily member 15
8043393	0.0004876	1.41e-05	-1.91e+01	3.91987	-1.61258259	THNSL2	threonine synthase like 2
8152335	0.0022625	1.82e-04	1.09e+01	0.91095	1.61193329	TMEM74	transmembrane protein 74
7934553	0.0003189	6.54e-06	-2.26e+01	4.79484	-1.61079159	ZNF503	zinc finger protein 503
8175621	0.0006965	2.63e-05	-1.67e+01	3.19444	-1.61070875	TMEM185A	transmembrane protein 185A
8059376	0.000363	8.27e-06	-2.15e+01	4.52922	-1.61050679	SERPINE2	serpin family E member 2
8074845	0.000333	7.03e-06	2.23e+01	4.71376	1.61003468	ZNF280B	zinc finger protein 280B
7950534	0.000376	8.92e-06	-2.11e+01	4.4418	-1.60990671	WNT11	Wnt family member 11
8138689	0.0010082	4.86e-05	-1.46e+01	2.47361	-1.60819096	SKAP2	src kinase associated phosphoprotein 2
7922152	0.0005584	1.75e-05	1.82e+01	3.66794	1.60797765	CCDC181	coiled-coil domain containing 181
7976812	0.0006863	2.56e-05	1.68e+01	3.2259	1.60649896	SNORD113-4	small nucleolar RNA, C/D box 113-4
8033257	0.0010368	5.17e-05	1.44e+01	2.39975	1.60573268	C3	complement component 3
8057990	0.0011411	6.13e-05	-1.39e+01	2.20021	-1.60548906	ANKRD44	ankyrin repeat domain 44
8134351	0.0003223	6.68e-06	2.25e+01	4.77103	1.60504697	PPP1R9A	protein phosphatase 1 regulatory subunit 9A
8040070	0.0002306	3.47e-06	2.60e+01	5.50427	1.60398285	SOX11	SRY-box 11
7929511	0.0020429	1.57e-04	1.13e+01	1.09029	1.60324195	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
7897737	0.0008028	3.30e-05	1.59e+01	2.92831	1.60190884	DRAXIN	dorsal inhibitory axon guidance protein
8162236	0.0002363	3.65e-06	2.57e+01	5.44805	1.60109696	SEMA4D	semaphorin 4D
8008321	0.0002605	4.52e-06	-2.45e+01	5.21092	-1.60100388	ACSF2	acyl-CoA synthetase family member 2
8129985	0.0002371	3.70e-06	-2.56e+01	5.43501	-1.59755584	PLAGL1	PLAG1 like zinc finger 1
8060850	0.0006016	2.02e-05	-1.77e+01	3.49957	-1.59640347	BMP2	bone morphogenetic protein 2
8023220	0.0004102	1.05e-05	-2.04e+01	4.25903	-1.59235952	SMAD7	SMAD family member 7
7999387	0.000321	6.61e-06	-2.26e+01	4.78226	-1.58904508	EMP2	epithelial membrane protein 2
8015031	0.0050433	6.16e-04	-8.26	-0.54189	-1.58731326	CCR7	C-C motif chemokine receptor 7
8059776	0.0006017	2.02e-05	-1.77e+01	3.4982	-1.58724775	KCNJ13	potassium voltage-gated channel subfamily J member 13
7898115	0.0005509	1.71e-05	-1.83e+01	3.69498	-1.58682015	TMEM51	transmembrane protein 51
8160637	0.0004105	1.05e-05	-2.04e+01	4.25103	-1.58270849	B4GALT1	beta-1,4-galactosyltransferase 1
8161509	0.0005991	1.99e-05	-1.77e+01	3.51611	-1.58170044	FRG1JP///LOC283788	FSHD region gene 1 family member J, pseudogene///FSHD region gene 1 pseudogene
8114300	0.0004451	1.21e-05	1.98e+01	4.09632	1.58095518	KLHL3	kelch like family member 3
7939150	0.0022362	1.79e-04	-1.09e+01	0.93353	-1.58069061	PRRG4	proline rich and Gla domain 4
8069553	0.000361	8.16e-06	-2.16e+01	4.54429	-1.57775382	NRIP1	nuclear receptor interacting protein 1
7940441	0.0003576	8.03e-06	-2.16e+01	4.5616	-1.57683478	PGA4///PGA3///PGA5	pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)
8104014	0.0010651	5.44e-05	1.42e+01	2.34136	1.57648529	CCDC110	coiled-coil domain containing 110
8113369	0.0004961	1.45e-05	-1.90e+01	3.88754	-1.57614697	SLCO4C1	solute carrier organic anion transporter family member 4C1
7925089	0.0002969	5.85e-06	2.32e+01	4.92081	1.57482591	PCNX2	pecanex homolog 2 (Drosophila)
7987439	0.0008734	3.80e-05	1.54e+01	2.761	1.57449884	GPR176	G protein-coupled receptor 176
7924465	0.0028959	2.64e-04	-1.00e+01	0.46621	-1.57279518	HHIPL2	HHIP like 2
7938090	0.0006596	2.35e-05	-1.71e+01	3.32344	-1.57251163	CCKBR	cholecystokinin B receptor
7968417	0.000272	4.86e-06	2.41e+01	5.13074	1.57245768	FRY	FRY microtubule binding protein
8104570	0.001489	9.37e-05	1.26e+01	1.6992	1.57237481	FAM105A	family with sequence similarity 105 member A
7986092	0.0005371	1.63e-05	-1.85e+01	3.75241	-1.57222482	FURIN	furin, paired basic amino acid cleaving enzyme
7940673	0.0016541	1.12e-04	1.21e+01	1.48382	1.57013887	GNG3	G protein subunit gamma 3
8092295	0.0030976	2.91e-04	9.79	0.35149	1.5693247	CCDC39	coiled-coil domain containing 39
7981943	0.0004514	1.24e-05	1.97e+01	4.06518	1.5687796	SNORD64///PWAR5	small nucleolar RNA, C/D box 64///Prader Willi/Angelman region RNA 5
7976814	0.0002371	3.69e-06	2.56e+01	5.43862	1.56834371	SNORD114-2	small nucleolar RNA, C/D box 114-2
8146921	0.0002817	5.29e-06	-2.37e+01	5.03401	-1.56790271	RDH10	retinol dehydrogenase 10 (all-trans)
8124380	0.0009321	4.30e-05	1.50e+01	2.61776	1.56776088	HIST1H1A	histone cluster 1, H1a
8173503	0.002613	2.27e-04	-1.04e+01	0.64934	-1.56762294	RGAG4	retrotransposon gag domain containing 4
7905929	0.0037727	3.93e-04	-9.15	-0.00445	-1.56334937	EFNA1	ephrin A1
7912638	0.0008141	3.38e-05	-1.58e+01	2.89885	-1.56248944	TMEM51-AS1	TMEM51 antisense RNA 1
8081001	0.0003396	7.30e-06	-2.21e+01	4.67002	-1.56158634	ROBO2	roundabout guidance receptor 2
7932453	0.0003435	7.43e-06	2.20e+01	4.65047	1.56142194	NEBL	nebulette
7930561	0.0004246	1.12e-05	-2.01e+01	4.18115	-1.56064704	HABP2	hyaluronan binding protein 2
8095380	0.0002901	5.58e-06	-2.34e+01	4.97383	-1.56033893	TMPRSS11E	transmembrane protease, serine 11E
7983145	0.0004587	1.27e-05	1.96e+01	4.03934	1.55957555	STARD9	StAR related lipid transfer domain containing 9
8109159	0.0038884	4.12e-04	-9.05	-0.06037	-1.557647	CARMN///MIR145	cardiac mesoderm enhancer-associated non-coding RNA///microRNA 145
8046726	0.0004272	1.13e-05	-2.01e+01	4.16727	-1.55697628	SSFA2	sperm specific antigen 2
